source,level,wkr_nr,wkr_name,land_nr,unit,votes_type,votes,votes_valid
data-raw/w-btw21_kerg,district,178,Rheingau-Taunus – Limburg,6,Übrige,Erststimmen,461,169980
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Wahlberechtigte,Erststimmen,186735,134607
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Wahlberechtigte,Zweitstimmen,186735,134866
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Wählende,Erststimmen,136214,134607
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Wählende,Zweitstimmen,136214,134866
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Ungültige Stimmen,Erststimmen,1607,134607
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Ungültige Stimmen,Zweitstimmen,1348,134866
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Gültige Stimmen,Erststimmen,134607,134607
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Gültige Stimmen,Zweitstimmen,134866,134866
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Christlich Demokratische Union Deutschlands,Erststimmen,35375,134607
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Christlich Demokratische Union Deutschlands,Zweitstimmen,28523,134866
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Sozialdemokratische Partei Deutschlands,Erststimmen,34750,134607
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Sozialdemokratische Partei Deutschlands,Zweitstimmen,33546,134866
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Alternative für Deutschland,Erststimmen,9192,134607
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Alternative für Deutschland,Zweitstimmen,9588,134866
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Freie Demokratische Partei,Erststimmen,13995,134607
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Freie Demokratische Partei,Zweitstimmen,18947,134866
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,DIE LINKE,Erststimmen,6652,134607
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,DIE LINKE,Zweitstimmen,7128,134866
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,BÜNDNIS 90/DIE GRÜNEN,Erststimmen,25811,134607
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,BÜNDNIS 90/DIE GRÜNEN,Zweitstimmen,26818,134866
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,FREIE WÄHLER,Erststimmen,1602,134607
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,FREIE WÄHLER,Zweitstimmen,1411,134866
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",Erststimmen,1559,134607
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",Zweitstimmen,1049,134866
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,PARTEI MENSCH UMWELT TIERSCHUTZ,Zweitstimmen,1651,134866
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Die Heimat (2021: Nationaldemokratische Partei Deutschlands),Zweitstimmen,104,134866
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Piratenpartei Deutschland,Erststimmen,742,134607
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Piratenpartei Deutschland,Zweitstimmen,525,134866
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Ökologisch-Demokratische Partei,Zweitstimmen,139,134866
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,"V-Partei³ - Partei für Veränderung, Vegetarier und Veganer",Zweitstimmen,135,134866
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Marxistisch-Leninistische Partei Deutschlands,Zweitstimmen,34,134866
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Partei für schulmedizinische Verjüngungsforschung (2021: Partei für Gesundheitsforschung),Zweitstimmen,152,134866
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Deutsche Kommunistische Partei,Zweitstimmen,35,134866
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Bürgerrechtsbewegung Solidarität,Erststimmen,123,134607
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Partei der Humanisten,Erststimmen,472,134607
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Partei der Humanisten,Zweitstimmen,252,134866
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Basisdemokratische Partei Deutschland,Erststimmen,2327,134607
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Basisdemokratische Partei Deutschland,Zweitstimmen,1911,134866
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Bündnis C - Christen für Deutschland,Zweitstimmen,112,134866
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,diePinken/BÜNDNIS21,Zweitstimmen,34,134866
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Wir Bürger (2021: Liberal-Konservative Reformer),Erststimmen,103,134607
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Wir Bürger (2021: Liberal-Konservative Reformer),Zweitstimmen,81,134866
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Team Todenhöfer – Die Gerechtigkeitspartei,Zweitstimmen,1367,134866
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Volt Deutschland,Erststimmen,1904,134607
data-raw/w-btw21_kerg,district,179,Wiesbaden,6,Volt Deutschland,Zweitstimmen,1324,134866
data-raw/w-btw21_kerg,district,180,Hanau,6,Wahlberechtigte,Erststimmen,176271,129376
data-raw/w-btw21_kerg,district,180,Hanau,6,Wahlberechtigte,Zweitstimmen,176271,129652
data-raw/w-btw21_kerg,district,180,Hanau,6,Wählende,Erststimmen,131412,129376
data-raw/w-btw21_kerg,district,180,Hanau,6,Wählende,Zweitstimmen,131412,129652
data-raw/w-btw21_kerg,district,180,Hanau,6,Ungültige Stimmen,Erststimmen,2036,129376
data-raw/w-btw21_kerg,district,180,Hanau,6,Ungültige Stimmen,Zweitstimmen,1760,129652
data-raw/w-btw21_kerg,district,180,Hanau,6,Gültige Stimmen,Erststimmen,129376,129376
data-raw/w-btw21_kerg,district,180,Hanau,6,Gültige Stimmen,Zweitstimmen,129652,129652
data-raw/w-btw21_kerg,district,180,Hanau,6,Christlich Demokratische Union Deutschlands,Erststimmen,36019,129376
data-raw/w-btw21_kerg,district,180,Hanau,6,Christlich Demokratische Union Deutschlands,Zweitstimmen,29223,129652
data-raw/w-btw21_kerg,district,180,Hanau,6,Sozialdemokratische Partei Deutschlands,Erststimmen,40291,129376
data-raw/w-btw21_kerg,district,180,Hanau,6,Sozialdemokratische Partei Deutschlands,Zweitstimmen,35739,129652
data-raw/w-btw21_kerg,district,180,Hanau,6,Alternative für Deutschland,Erststimmen,13364,129376
data-raw/w-btw21_kerg,district,180,Hanau,6,Alternative für Deutschland,Zweitstimmen,13257,129652
data-raw/w-btw21_kerg,district,180,Hanau,6,Freie Demokratische Partei,Erststimmen,13106,129376
data-raw/w-btw21_kerg,district,180,Hanau,6,Freie Demokratische Partei,Zweitstimmen,17158,129652
data-raw/w-btw21_kerg,district,180,Hanau,6,DIE LINKE,Erststimmen,4462,129376
data-raw/w-btw21_kerg,district,180,Hanau,6,DIE LINKE,Zweitstimmen,4948,129652
data-raw/w-btw21_kerg,district,180,Hanau,6,BÜNDNIS 90/DIE GRÜNEN,Erststimmen,15995,129376
data-raw/w-btw21_kerg,district,180,Hanau,6,BÜNDNIS 90/DIE GRÜNEN,Zweitstimmen,18258,129652
data-raw/w-btw21_kerg,district,180,Hanau,6,FREIE WÄHLER,Erststimmen,3308,129376
data-raw/w-btw21_kerg,district,180,Hanau,6,FREIE WÄHLER,Zweitstimmen,2180,129652
data-raw/w-btw21_kerg,district,180,Hanau,6,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",Zweitstimmen,1186,129652
data-raw/w-btw21_kerg,district,180,Hanau,6,PARTEI MENSCH UMWELT TIERSCHUTZ,Zweitstimmen,2504,129652
data-raw/w-btw21_kerg,district,180,Hanau,6,Die Heimat (2021: Nationaldemokratische Partei Deutschlands),Zweitstimmen,236,129652
data-raw/w-btw21_kerg,district,180,Hanau,6,Piratenpartei Deutschland,Zweitstimmen,555,129652
data-raw/w-btw21_kerg,district,180,Hanau,6,Ökologisch-Demokratische Partei,Zweitstimmen,150,129652
data-raw/w-btw21_kerg,district,180,Hanau,6,"V-Partei³ - Partei für Veränderung, Vegetarier und Veganer",Zweitstimmen,140,129652
data-raw/w-btw21_kerg,district,180,Hanau,6,Marxistisch-Leninistische Partei Deutschlands,Zweitstimmen,32,129652
data-raw/w-btw21_kerg,district,180,Hanau,6,Partei für schulmedizinische Verjüngungsforschung (2021: Partei für Gesundheitsforschung),Zweitstimmen,254,129652
data-raw/w-btw21_kerg,district,180,Hanau,6,Deutsche Kommunistische Partei,Zweitstimmen,53,129652
data-raw/w-btw21_kerg,district,180,Hanau,6,Partei der Humanisten,Zweitstimmen,177,129652
data-raw/w-btw21_kerg,district,180,Hanau,6,Basisdemokratische Partei Deutschland,Erststimmen,1998,129376
data-raw/w-btw21_kerg,district,180,Hanau,6,Basisdemokratische Partei Deutschland,Zweitstimmen,1549,129652
data-raw/w-btw21_kerg,district,180,Hanau,6,Bündnis C - Christen für Deutschland,Zweitstimmen,85,129652
data-raw/w-btw21_kerg,district,180,Hanau,6,diePinken/BÜNDNIS21,Zweitstimmen,49,129652
data-raw/w-btw21_kerg,district,180,Hanau,6,Wir Bürger (2021: Liberal-Konservative Reformer),Zweitstimmen,35,129652
data-raw/w-btw21_kerg,district,180,Hanau,6,Team Todenhöfer – Die Gerechtigkeitspartei,Zweitstimmen,1349,129652
data-raw/w-btw21_kerg,district,180,Hanau,6,Volt Deutschland,Zweitstimmen,535,129652
data-raw/w-btw21_kerg,district,180,Hanau,6,Übrige,Erststimmen,833,129376
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,Wahlberechtigte,Erststimmen,195514,155936
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,Wahlberechtigte,Zweitstimmen,195514,156281
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,Wählende,Erststimmen,157718,155936
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,Wählende,Zweitstimmen,157718,156281
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,Ungültige Stimmen,Erststimmen,1782,155936
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,Ungültige Stimmen,Zweitstimmen,1437,156281
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,Gültige Stimmen,Erststimmen,155936,155936
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,Gültige Stimmen,Zweitstimmen,156281,156281
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,Christlich Demokratische Union Deutschlands,Erststimmen,51985,155936
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,Christlich Demokratische Union Deutschlands,Zweitstimmen,42260,156281
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,Sozialdemokratische Partei Deutschlands,Erststimmen,35493,155936
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,Sozialdemokratische Partei Deutschlands,Zweitstimmen,34468,156281
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,Alternative für Deutschland,Erststimmen,10588,155936
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,Alternative für Deutschland,Zweitstimmen,10427,156281
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,Freie Demokratische Partei,Erststimmen,20295,155936
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,Freie Demokratische Partei,Zweitstimmen,26335,156281
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,DIE LINKE,Erststimmen,4272,155936
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,DIE LINKE,Zweitstimmen,4708,156281
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,BÜNDNIS 90/DIE GRÜNEN,Erststimmen,26373,155936
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,BÜNDNIS 90/DIE GRÜNEN,Zweitstimmen,26771,156281
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,FREIE WÄHLER,Erststimmen,4179,155936
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,FREIE WÄHLER,Zweitstimmen,2471,156281
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",Erststimmen,2751,155936
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",Zweitstimmen,1253,156281
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,PARTEI MENSCH UMWELT TIERSCHUTZ,Zweitstimmen,2042,156281
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,Die Heimat (2021: Nationaldemokratische Partei Deutschlands),Zweitstimmen,116,156281
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,Piratenpartei Deutschland,Zweitstimmen,510,156281
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,Ökologisch-Demokratische Partei,Zweitstimmen,163,156281
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,"V-Partei³ - Partei für Veränderung, Vegetarier und Veganer",Zweitstimmen,135,156281
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,Marxistisch-Leninistische Partei Deutschlands,Zweitstimmen,31,156281
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,Partei für schulmedizinische Verjüngungsforschung (2021: Partei für Gesundheitsforschung),Zweitstimmen,209,156281
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,Deutsche Kommunistische Partei,Zweitstimmen,19,156281
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,Partei der Humanisten,Zweitstimmen,154,156281
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,Basisdemokratische Partei Deutschland,Zweitstimmen,1871,156281
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,Bündnis C - Christen für Deutschland,Zweitstimmen,93,156281
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,diePinken/BÜNDNIS21,Zweitstimmen,56,156281
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,Wir Bürger (2021: Liberal-Konservative Reformer),Zweitstimmen,34,156281
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,Team Todenhöfer – Die Gerechtigkeitspartei,Zweitstimmen,1143,156281
data-raw/w-btw21_kerg,district,181,Main-Taunus,6,Volt Deutschland,Zweitstimmen,1012,156281
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Wahlberechtigte,Erststimmen,201216,143503
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Wahlberechtigte,Zweitstimmen,201216,143763
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Wählende,Erststimmen,145010,143503
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Wählende,Zweitstimmen,145010,143763
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Ungültige Stimmen,Erststimmen,1507,143503
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Ungültige Stimmen,Zweitstimmen,1247,143763
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Gültige Stimmen,Erststimmen,143503,143503
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Gültige Stimmen,Zweitstimmen,143763,143763
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Christlich Demokratische Union Deutschlands,Erststimmen,31163,143503
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Christlich Demokratische Union Deutschlands,Zweitstimmen,25915,143763
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Sozialdemokratische Partei Deutschlands,Erststimmen,41604,143503
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Sozialdemokratische Partei Deutschlands,Zweitstimmen,32499,143763
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Alternative für Deutschland,Erststimmen,7909,143503
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Alternative für Deutschland,Zweitstimmen,7846,143763
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Freie Demokratische Partei,Erststimmen,16369,143503
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Freie Demokratische Partei,Zweitstimmen,21361,143763
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,DIE LINKE,Erststimmen,12562,143503
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,DIE LINKE,Zweitstimmen,10384,143763
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,BÜNDNIS 90/DIE GRÜNEN,Erststimmen,26922,143503
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,BÜNDNIS 90/DIE GRÜNEN,Zweitstimmen,33821,143763
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,FREIE WÄHLER,Erststimmen,2094,143503
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,FREIE WÄHLER,Zweitstimmen,1184,143763
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",Zweitstimmen,1389,143763
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,PARTEI MENSCH UMWELT TIERSCHUTZ,Zweitstimmen,1716,143763
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Die Heimat (2021: Nationaldemokratische Partei Deutschlands),Zweitstimmen,125,143763
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Piratenpartei Deutschland,Zweitstimmen,645,143763
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Ökologisch-Demokratische Partei,Zweitstimmen,118,143763
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,"V-Partei³ - Partei für Veränderung, Vegetarier und Veganer",Zweitstimmen,168,143763
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Marxistisch-Leninistische Partei Deutschlands,Erststimmen,143,143503
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Marxistisch-Leninistische Partei Deutschlands,Zweitstimmen,72,143763
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Partei für schulmedizinische Verjüngungsforschung (2021: Partei für Gesundheitsforschung),Zweitstimmen,179,143763
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Deutsche Kommunistische Partei,Zweitstimmen,97,143763
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Partei der Humanisten,Zweitstimmen,210,143763
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Basisdemokratische Partei Deutschland,Erststimmen,2052,143503
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Basisdemokratische Partei Deutschland,Zweitstimmen,1597,143763
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Bündnis C - Christen für Deutschland,Zweitstimmen,133,143763
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,diePinken/BÜNDNIS21,Zweitstimmen,35,143763
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Wir Bürger (2021: Liberal-Konservative Reformer),Zweitstimmen,39,143763
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Team Todenhöfer – Die Gerechtigkeitspartei,Zweitstimmen,2496,143763
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Volt Deutschland,Erststimmen,2685,143503
data-raw/w-btw21_kerg,district,182,Frankfurt am Main I,6,Volt Deutschland,Zweitstimmen,1734,143763
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,Wahlberechtigte,Erststimmen,227207,173252
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,Wahlberechtigte,Zweitstimmen,227207,173651
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,Wählende,Erststimmen,175004,173252
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,Wählende,Zweitstimmen,175004,173651
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,Ungültige Stimmen,Erststimmen,1752,173252
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,Ungültige Stimmen,Zweitstimmen,1353,173651
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,Gültige Stimmen,Erststimmen,173252,173252
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,Gültige Stimmen,Zweitstimmen,173651,173651
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,Christlich Demokratische Union Deutschlands,Erststimmen,38995,173252
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,Christlich Demokratische Union Deutschlands,Zweitstimmen,31660,173651
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,Sozialdemokratische Partei Deutschlands,Erststimmen,40431,173252
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,Sozialdemokratische Partei Deutschlands,Zweitstimmen,38777,173651
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,Alternative für Deutschland,Erststimmen,7990,173252
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,Alternative für Deutschland,Zweitstimmen,8188,173651
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,Freie Demokratische Partei,Erststimmen,19766,173252
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,Freie Demokratische Partei,Zweitstimmen,25530,173651
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,DIE LINKE,Erststimmen,10629,173252
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,DIE LINKE,Zweitstimmen,11901,173651
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,BÜNDNIS 90/DIE GRÜNEN,Erststimmen,50230,173252
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,BÜNDNIS 90/DIE GRÜNEN,Zweitstimmen,44370,173651
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,FREIE WÄHLER,Erststimmen,2478,173252
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,FREIE WÄHLER,Zweitstimmen,1512,173651
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",Zweitstimmen,1565,173651
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,PARTEI MENSCH UMWELT TIERSCHUTZ,Zweitstimmen,1754,173651
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,Die Heimat (2021: Nationaldemokratische Partei Deutschlands),Zweitstimmen,76,173651
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,Piratenpartei Deutschland,Zweitstimmen,686,173651
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,Ökologisch-Demokratische Partei,Zweitstimmen,128,173651
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,"V-Partei³ - Partei für Veränderung, Vegetarier und Veganer",Zweitstimmen,201,173651
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,Marxistisch-Leninistische Partei Deutschlands,Erststimmen,186,173252
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,Marxistisch-Leninistische Partei Deutschlands,Zweitstimmen,48,173651
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,Partei für schulmedizinische Verjüngungsforschung (2021: Partei für Gesundheitsforschung),Zweitstimmen,190,173651
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,Deutsche Kommunistische Partei,Zweitstimmen,87,173651
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,Partei der Humanisten,Zweitstimmen,190,173651
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,Basisdemokratische Partei Deutschland,Erststimmen,2547,173252
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,Basisdemokratische Partei Deutschland,Zweitstimmen,1923,173651
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,Bündnis C - Christen für Deutschland,Zweitstimmen,134,173651
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,diePinken/BÜNDNIS21,Zweitstimmen,36,173651
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,Wir Bürger (2021: Liberal-Konservative Reformer),Zweitstimmen,56,173651
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,Team Todenhöfer – Die Gerechtigkeitspartei,Zweitstimmen,1965,173651
data-raw/w-btw21_kerg,district,183,Frankfurt am Main II,6,Volt Deutschland,Zweitstimmen,2674,173651
data-raw/w-btw21_kerg,district,184,Groß-Gerau,6,Wahlberechtigte,Erststimmen,174082,127336
data-raw/w-btw21_kerg,district,184,Groß-Gerau,6,Wahlberechtigte,Zweitstimmen,174082,127584
data-raw/w-btw21_kerg,district,184,Groß-Gerau,6,Wählende,Erststimmen,129261,127336
data-raw/w-btw21_kerg,district,184,Groß-Gerau,6,Wählende,Zweitstimmen,129261,127584
data-raw/w-btw21_kerg,district,184,Groß-Gerau,6,Ungültige Stimmen,Erststimmen,1925,127336
data-raw/w-btw21_kerg,district,184,Groß-Gerau,6,Ungültige Stimmen,Zweitstimmen,1677,127584
data-raw/w-btw21_kerg,district,184,Groß-Gerau,6,Gültige Stimmen,Erststimmen,127336,127336
data-raw/w-btw21_kerg,district,184,Groß-Gerau,6,Gültige Stimmen,Zweitstimmen,127584,127584
data-raw/w-btw21_kerg,district,184,Groß-Gerau,6,Christlich Demokratische Union Deutschlands,Erststimmen,35334,127336
data-raw/w-btw21_kerg,district,184,Groß-Gerau,6,Christlich Demokratische Union Deutschlands,Zweitstimmen,27301,127584
data-raw/w-btw21_kerg,district,184,Groß-Gerau,6,Sozialdemokratische Partei Deutschlands,Erststimmen,42598,127336
data-raw/w-btw21_kerg,district,184,Groß-Gerau,6,Sozialdemokratische Partei Deutschlands,Zweitstimmen,37973,127584
data-raw/w-btw21_kerg,district,184,Groß-Gerau,6,Alternative für Deutschland,Erststimmen,10880,127336
data-raw/w-btw21_kerg,district,184,Groß-Gerau,6,Alternative für Deutschland,Zweitstimmen,11246,127584
data-raw/w-btw21_kerg,district,184,Groß-Gerau,6,Freie Demokratische Partei,Erststimmen,10726,127336
data-raw/w-btw21_kerg,district,184,Groß-Gerau,6,Freie Demokratische Partei,Zweitstimmen,14999,127584
data-raw/w-btw21_kerg,district,184,Groß-Gerau,6,DIE LINKE,Erststimmen,5047,127336
data-raw/w-btw21_kerg,district,184,Groß-Gerau,6,DIE LINKE,Zweitstimmen,5394,127584
data-raw/w-btw21_kerg,district,184,Groß-Gerau,6,BÜNDNIS 90/DIE GRÜNEN,Erststimmen,14890,127336
data-raw/w-btw21_kerg,district,184,Groß-Gerau,6,BÜNDNIS 90/DIE GRÜNEN,Zweitstimmen,18928,127584
data-raw/w-btw21_kerg,district,184,Groß-Gerau,6,FREIE WÄHLER,Erststimmen,3470,127336
data-raw/w-btw21_kerg,district,184,Groß-Gerau,6,FREIE WÄHLER,Zweitstimmen,2478,127584
data-raw/w-btw21_kerg,district,184,Groß-Gerau,6,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",Erststimmen,2430,127336
data-raw/w-btw21_kerg,district,184,Groß-Gerau,6,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",Zweitstimmen,1387,127584
data-raw/w-btw21_kerg,district,184,Groß-Gerau,6,PARTEI MENSCH UMWELT TIERSCHUTZ,Zweitstimmen,2163,127584
